caw_code,polling_centre_code,polling_centre_name,polling_centre_key
620,43,LOKUDULE PRIMARY SCHOOL,10747
620,44,EMILAIT PRIMARY SCHOOL,10748
620,45,LOMIDAT PRIMARY SCHOOL,10749
620,46,LOKANGAE PRIMARY SCHOOL,10750
620,47,NAPEIKAR MOBILE,10751
620,48,NAKURURUM PRIMARY SCHOOL,10752
621,49,KALOBEYEI PRIMARY SCHOOL,10753
621,50,OROPOI PRIMARY SCHOOL,10754
621,51,NATIIRA PRIMARY SCHOOL,10755
621,52,LAPATUI TRADING CENTRE,10756
621,53,LOKWAMOR NURSERY SCHOOL,10757
621,54,LONYUDUK PRIMARY SCHOOL,10758
621,55,POROTO PRIMARY SCHOOL,10759
621,56,DIDINGET PRIMARY SCHOOL,10760
621,57,LOKUANYIA PRIMARY SCHOOL,10761
621,58,NAKILEKIPUS WATER POINT,10762
621,59,ABAAT WATER POINT,10763
621,60,WOUNTOS PRIMARY SCHOOL,10764
622,61,NADAPAL WATER POINT,10765
622,62,LOKICHOGGIO AIC GIRLS PRIMARY SCHOOL,10766
622,63,LOKICHOGGIO STADIUM,10767
622,64,LOKARIWON MOBILE,10768
622,65,LOTETELEIT MOBILE,10769
622,66,LOREMIT MOBILE,10770
622,67,NABANGAKENY PRIMARY SCHOOL,10771
622,68,TURKANA WOMEN GROUP PREMISES,10772
622,69,LOKICHOGGIO MULTIPURPOSE CO-OPERATIVE HALL,10773
622,70,NATUMAMONG WATER POINT,10774
623,71,LOTIKIPI WATER POINT,10775
623,72,NANAAM PRIMARY SCHOOL,10776
623,73,LOMEYAN MOBILE,10777
623,74,LOPIDING PRIMARY SCHOOL,10778
623,75,KAESELEM MOBILE,10779
623,76,NATAPARIN MOBILE,10780
623,77,EKIPOR MOBILE,10781
623,78,NAPOPONGOIT PRIMARY SCHOOL,10782
623,79,SAINT MATHEW NADOME PRIMARY SCHOOL,10783
623,80,EEDOT MOBILE,10784
624,1,NG'IMURIAE PRIMARY SCHOOL,10785
624,2,NAKWAPERIT PRIMARY SCHOOL,10786
624,3,KAKIMAT NURSERY SCHOOL,10787
624,4,NANGITONY NURSERY SCHOOL,10788
624,5,NANGOLEKURUK NURSERY SCHOOL,10789
624,6,MERIER WATER POINT,10790
624,7,ACHUKUT WATER POINT,10791
624,8,LODOKET-ENGOL NURSERY SCHOOL,10792
624,9,LORE-AMATET NURSERY SCHOOL,10793
624,10,NAKECHICHOK NURSERY SCHOOL,10794
624,11,LOMUNYEN-KIRION NURSERY SCHOOL,10795
624,12,NAKALALE WATER POINT,10796
624,13,NAWOITORONG NURSERY SCHOOL,10797
624,14,LOUWAE PRIMARY SCHOOL,10798
624,15,MUGUR WATER POINT,10799
624,16,LOKWAR-ANG'IKALESO NUR. SCH,10800
624,17,KAMEKWI NURSERY SCHOOL,10801
624,18,KAIKOL NURSERY SCHOOL,10802
624,19,NAKUDET WATER POINT,10803
624,20,NAMAIDE PRIMARY SCHOOL,10804
624,21,LOCHOR EDOME NURSERY SCHOOL,10805
624,22,NG'OLPUS PRIMARY SCHOOL,10806
624,23,AKATORONGOT NURSERY SCHOOL,10807
624,24,LOTUKUMO PRIMARY SCHOOL,10808
624,25,NG'ATAPARIN NURSERY SCHOOL,10809
624,26,EKWAR NURSERY SCHOOL,10810
624,27,KERIO PRIMARY SCHOOL,10811
624,28,NADOTO PRIMARY SCHOOL,10812
624,29,NAKURIO TRADING CENTRE,10813
624,30,KANGIRISAE PRIMARY SCHOOL,10814
624,31,NAKORET TRADING CENTRE,10815
624,32,ELELEA PRIMARY SCHOOL,10816
624,33,LORENGELUP PRIMARY SCHOOL,10817
624,34,NANYANGAKIKIPI PRIMARY SCHOOL,10818
625,35,NAMUKUSE PRIMARY SCHOOL,10819
625,36,LOYORO PRIMARY SCHOOL,10820
625,37,LONG'ECH PRIMARY SCHOOL,10821
625,38,LOCHOR EKENY PRIMARY SCHOOL,10822
625,39,ILLE PRIMARY SCHOOL,10823
625,40,KANG'ATOTHA PRIMARY SCHOOL,10824
625,41,NAOROS TRDADING CENTRE,10825
625,42,AKATUMAN TRADING CENTRE,10826
625,43,LOMOPUTH PRIMARY SCHOOL,10827
625,44,KANG'AGETEI TRADING CENTRE,10828
625,45,LOKIPE NURSERY SCHOOL,10829
625,46,WADITE NURSERY SCHOOL,10830
625,47,NAYANAE-EKALALE WATER POINT,10831
625,48,NASURA WATER POINT,10832
625,49,LOBOLO MOBIE,10833
625,50,WADACH NURSERY SCHOOL,10834
625,51,NAIPA PRIMARY SCHOOL,10835
625,52,KATULA NURSERY SCHOOL,10836
625,53,NATAGILAE PRIMARY SCHOOL,10837
625,54,NATIIR NURSERY SCHOOL,10838
625,55,LOTIIRA NURSERY SCHOOL,10839
625,56,NASEKON PRIMARY SCHOOL,10840
625,57,NABULON NURSERY SCHOOL,10841
625,58,LOKIPETOT NURSERY SCHOOL,10842
625,59,APEGET NURSERY SCHOOL,10843
626,60,NAMADAK PRIMARY SCHOOL,10844
626,61,BWELEKOROT PRIMARY SCHOOL,10845
626,62,KALOKOL PRIMARY SCHOOL,10846
626,63,NATOLE PRIMARY SCHOOL,10847
626,64,KALOKOL GIRLS PRIMARY SCHOOL,10848
626,65,LOCHUGA PRIMARY SCHOOL,10849
626,66,NAKIRIA PRIMARY SCHOOL,10850
626,67,LOPANGAE PRIMARY SCHOOL,10851
626,68,KAPUA PRIMARY SCHOOL,10852
626,69,KALOTUM PRIMARY SCHOOL,10853
626,70,MORUNGOR NURSERY SCHOOL,10854
626,71,KANUGIMERI MOBILE,10855
626,72,LOKATIKON WATER POINT,10856
626,73,NAKINGOL TRADING CENTRE,10857
626,74,NARUKOPO TRADING CENTRE,10858
626,75,SURUT TRADING CENTRE,10859
626,76,LOPONGO WATER POINT,10860
626,77,LOROO NURSERY SCHOOL,10861
626,78,MAENDELEO NURSERY SCHOOL,10862
626,79,FAITH HOMES PRIMARY SCHOOL,10863
626,80,NAKWAMOMWA NURSERY,10864
627,81,NAKWAMEKWI PRIMARY SCHOOL,10865
627,82,LODWAR GIRLS PRIMARY SCHOOL,10866
627,83,LODWAR MIXED PRIMARY SCHOOL,10867
627,84,SAINT MARY'S PRIMARY SCHOOL,10868
627,85,KAWALASE PRIMARY SCHOOL,10869
627,86,HANDCRAFT HALL,10870
627,87,LOYO PRIMARY SCHOOL,10871
627,88,CHOK CHOK NURSERY SCHOOL,10872
627,89,NAYANAE-ANGIKALALYO NURSERY SCHOOL,10873
627,90,MONTI PRIMARY SCHOOL,10874
627,91,KAKWANYANG PRIMARY SCHOOL,10875
627,92,NATAPAR KAKONO PRIMARY SCHOOL,10876
627,93,NAREGAE NURSERY SCHOOL,10877
627,94,LORE NURSERY SCHOOL,10878
627,95,NGASAGA CENTRE,10879
627,96,KORIONG'ORA ECD CENTRE,10880
627,97,KAATEGERIONG'OR PRIMARY SCH.,10881
627,98,BISHOP MAHON PRIMARY SCHOOL,10882
627,99,NADIRIKONYEN TRADING CENTRE,10883
627,100,LODWAR PRISON,10884
628,101,LOTUREREI PRIMARY SCHOOL,10885
628,102,KAKEMERA PRIMARY SCHOOL,10886
628,103,NAPETAO NURSERY SCHOOL,10887
628,104,KANAMKEMER PRIMARY SCHOOL,10888
628,105,NAPUU PRIMARY SCHOOL,10889
628,106,NAOTIN PRIMARY SCHOOL,10890
628,107,LOLUPE PRIMARY SCHOOL,10891
628,108,CANAN PRIMARY SCHOOL,10892
628,109,PENTECOSTAL ASSEMBLIES OF GOD NURSERY SCHOOL,10893
628,110,OUTREACH NURSERY SCHOOL,10894
628,111,NAYUU NURSERY SCHOOL,10895
628,112,NABULON GIRLS PRIMARY SCHOOL,10896
628,113,NADIPOE MOBILE,10897
629,1,LOBEI PRIMARY SCHOOL,10898
629,2,KALEMUNYANG PRIMARYSCHOOL,10899
629,3,KABULOKOR PRIMARY SCHOOL,10900
629,4,KOTARUK PRIMARY SCHOOL,10901
629,5,NAREMIT PRIMARY SCHOOL,10902
629,6,IPA PRIMARY SCHOOL,10903
629,7,LOKIPETOT ARENGAN TRADING CENTRE,10904
629,8,SASAK ECHOKE PRIMARY SCHOOL,10905
629,9,ALAB LAB MOBILE,10906
629,10,LOPIDING-ANGICHOK CENTRE,10907
629,11,KAKALEL PRIMARY SCHOOL,10908
629,12,KANGALITA PRIMARY SCHOOL,10909
629,13,LOKITETOT ARENG'AN WATER POINT,10910
629,14,MORUONGOR WATER POINT,10911
629,15,ULUKUSE MOBILE,10912
629,16,LOMILO PRIMARY SCHOOL,10913
629,17,KOMERA NURSERY SCHOOL,10914
629,18,KONOO PRIMARY SCHOOL,10915
630,19,NAPELILIM PRIMARY SCHOOL,10916
630,20,NASIGER PRIMARY SCHOOL,10917
630,21,LOMIL PRIMARY SCHOOL,10918
630,22,KALODEKE NURSERY SCHOOL,10919
630,23,KAITESE PRIMARY SCHOOL,10920
630,24,NADAPAL PRIMARY SCHOOL,10921
630,25,LOKOYO PRIMARY SCHOOL,10922
630,26,NAPEIKAR PRIMARY SCHOOL,10923
630,27,KAAPUS PRIMARY SCHOOL,10924
630,28,KABARAN PRIMARY SCHOOL,10925
630,29,LORUGUM PRIMARY SCHOOL,10926
630,30,TURKWEL PRIMARY SCHOOL,10927
630,31,NAKAMANE PRIMARY SCHOOL,10928
630,32,KITOE KIRION PRIMARY SCHOOL,10929
630,33,NAMEYANA TRADING CENTRE,10930
630,34,KODOPA PRIMARY SCHOOL,10931
630,35,KWAMUNYEN PRIMARY SCHOOL,10932
630,36,KOSPIR PRIMARY SCHOOL,10933
630,37,KALOMEGURI PRIMARY SCHOOL,10934
630,38,KACHEIMERI PRIMARY SCHOOL,10935
630,39,NAKUTAN PRIMARY SCHOOL,10936
630,40,NABUIN PRIMARY SCHOOL,10937
630,41,LOPUR WATER POINT,10938
630,42,NACHURO WATER POINT,10939
630,43,LORENG SINYEN,10940
630,44,KATIYAN PRIMARY SCHOOL,10941
630,45,LOLUPE PRIMARY SCHOOL,10942
630,46,LOMWARGETE NURSERY SCHOOL,10943
630,47,TIYA PRIMARY SCHOOL,10944
630,48,NAAGIS PRIMARY SCHOOL,10945
630,49,KASONGOLETOM PRIMARY SCHOOL,10946
630,50,KANGATARUK WATER POINT,10947
630,51,LOLEMGETE PRIMARY SCHOOL,10948
630,52,LOKATUL NURSERY SCHOOL,10949
630,53,KALOBOI PRIMARY SCHOOL,10950
630,54,KWATARUK WATER POINT,10951
630,55,NGERENY PRIMARY SCHOOL,10952
630,56,KAEKOROENGOROK NURSERY SCHOOL,10953
630,57,LOROO PRIMARY SCHOOL,10954
630,58,KALOKUTANYANG MOBILE,10955
630,59,MORUESE PRIMARY SCHOOL,10956
630,60,LOCHOR ESEKON NUR.SCH,10957
630,61,KONYIPAD NURSERY SCHOOL,10958
630,62,NATUNTUN NURSERY SCHOOL,10959
630,63,NATIRAE NURSERY SCHOOL,10960
630,64,KANGIMERIYEK STORE CENTRE,10961
630,65,LOTAGOR WATER POINT,10962
630,66,NATIONAKAR NURSERY SCHOOL,10963
630,67,KANYANGAPUS WATER POINT,10964
630,68,KALOPURIA NURSERY SCHOOL,10965
630,69,KATUKURI NURSERY SCHOOL,10966
630,70,LOKORIKIPI NURSERY SCHOOL,10967
630,71,UREN PUU PRIMARY SCHOOL,10968
630,72,LOPEDUR,10969
631,73,NAMORUPUTH PRIMARY SCHOOL,10970
631,74,LOCHOR-EKUYEN PRIMARY SCHOOL,10971
631,75,PUCH WATER POINT,10972
631,76,LOCHOR EDOME NURSERY SCHOOL,10973
631,77,LOKWATUBA PRIMARY SCHOOL,10974
631,79,NAMORUPUTH TRADING CENTRE,10975
631,80,LOCHWA ILLEMA SPRING,10976
631,81,LOCHOR-EMEYAN PRIMARY SCHOOL,10977
631,82,KORIMUNYEN PRIMARY SCHOOL,10978
632,83,LOKIRIAMA TRADING CENTRE,10979
632,84,ATA-ALOKAMUSIO PRIMARY SCHOOL,10980
632,85,LOKIRIAMA PRIMARY SCHOOL,10981
632,86,LORENGIPPI PRIMARY SCHOOL,10982
632,87,LOYA PRIMARY SCHOOL,10983
632,88,LODWAT WATER POINT,10984
632,89,KURIO NURSERY SCHOOL,10985
632,90,LOCHOR-ALOMALA PRIMARY SCHOOL,10986
632,91,KAEMANIK WATER POINT,10987
632,92,URUM PRIMARY SCHOOL,10988
632,93,KAPESE WATER POINT,10989
632,94,TAMA K PRIMARY SCHOOL,10990
632,95,KEKOROE AKWAAN WATER POINT,10991
632,96,KANGIPEI MOBILE,10992
632,97,NAKWAPUA CENTRE,10993
632,98,NAMONI ANGIKALA CENTRE,10994
632,99,LORENGIPPI TRADING CENTRE,10995
632,100,LOKIRIAMET WATER POINT,10996
632,101,NAOYAPONG TRADING CENTRE,10997
632,102,TELO NURSERY SCHOOL,10998
632,103,LOCHOR-EKIRU WATER POINT,10999
633,1,KAPUTIR PRIMARY SCHOOL.,11000
633,2,JULUK PRIMARY SCHOOL.,11001
633,3,KAPELIBOK PRIMARY SCHOOL.,11002
633,4,KAPELIBOK TRADING CENTER.,11003
633,5,LOKWAR PRIMARY SCHOOL,11004
633,6,LOMERIMUDANG PRIMARY SCHOOL.,11005
633,7,LOMOKOMOL PRIMARY SCHOOL,11006
633,8,LOROGON PRIMARY SCHOOL,11007
633,9,CHOKE PRIMARY SCHOOL,11008
633,10,NAKUSE PRIMARY SCHOOL.,11009
633,11,NAKWAMORU PRIMARY SCHOOL.,11010
633,12,NARIWOMORU MOBILE.,11011
633,13,NAWOYAREGAE PRIMARY SCHOOL.,11012
634,14,ANGARABAT INTERGRATED PRIMARY SCHOOL.,11013
634,15,KAEKUNYUK NURSERY SCHOOL.,11014
634,16,KAGITANKORI PRIMARY SCHOOL,11015
634,17,KALEMUNGOROK PRIMARY SCHOOL.,11016
634,18,KALOKODA PRIMARY SCHOOL,11017
634,19,KA ODON PRIMARY SCHOOL,11018
634,20,KANGAKIMAK PRIMARY SCHOOL,11019
634,21,KANGIREGA TRADING CENTRE,11020
634,22,KATILU PRIMARY SCHOOL.,11021
634,23,KORINYANG PRIMARY SCHOOL.,11022
634,24,LOITANIT WATER POINT.,11023
634,25,LOKAPEL PRIMARY SCHOOL.,11024
634,26,LOKOROPOS PRIMARY SCHOOL,11025
634,27,LOMONYANG PRIMARY SCHOOL,11026
634,28,BEYE PRIMARY SCHOOL,11027
634,29,NAKABOSAN PRIMARY SCHOOL.,11028
634,30,KATWAN WATER POINT,11029
634,31,MAKAT PRIMARY SCHOOL,11030
634,32,NARO PRIMARY SCHOOL.,11031
634,33,NYANGAITA PRIMARY SCHOOL.,11032
634,34,SIMAILELE PRIMARY SCHOOL,11033
635,35,KAINUK TRADING CENTER.,11034
635,36,KAINUK PRIMARY SCHOOL.,11035
635,37,KAKONGU PRIMARY SCHOOL,11036
635,38,KOPUTIRO PRIMARY SCHOOL.,11037
635,39,LOYAPAT PRIMARY SCHOOL.,11038
636,40,CHIBILET PRIMARY SCHOOL.,11039
636,41,CHOK-CHOK PRIMARY SCHOOL.,11040
636,42,KAESAMALIT NURSERY SCHOOL.,11041
636,43,KAKALEL PRIMARY SCHOOL.,11042
636,44,KALAPATA PRIMARY SCHOOL.,11043
636,45,KALOCHAN PRIMARY SCHOOL.,11044
636,46,KANGAKIPUR PRIMARY SCHOOL.,11045
636,47,KATIIR PRIMARY SCHOOL.,11046
636,48,KATIOKO PRIMARY SCHOOL,11047
636,49,KOTORO PRIMARY SCHOOL.,11048
636,50,LOMELEKU PRIMARY SCHOOL,11049
636,51,LOUPWALA PRIMARY SCHOOL.,11050
636,52,NAKAALEI PRIMARY SCHOOL.,11051
636,53,NALEMKAIS PRIMARY SCHOOL.,11052
636,54,RIAMAWOI PRIMARY SCHOOL,11053
636,55,NALENKAIS NURSERY SCHOOL,11054
637,56,EDOS PRIMARY SCHOOL.,11055
637,57,KACHIBILIL MOBILE.,11056
637,58,KAENGOLERENG PRIMARY SCHOOL.,11057
637,59,KAICHUPALUK PRIMARY SCHOOL,11058
637,60,KAIPOKOOK WATER POINT,11059
637,61,KAKALEL WATER POINT.,11060
637,62,KAKALI PRIMARY SCHOOL,11061
637,63,KAMARESE PRIMARY SCHOOL.,11062
637,64,KAPESE PRIMARY SCHOOL.,11063
637,65,KAROGE PRIMARY SCHOOL.,11064
637,66,KASUROI PRIMARY SCHOOL.,11065
637,67,KAEKOROEAKWAN MOBILE.,11066
637,68,KEKORISOGOL PRIMARY SCHOOL.,11067
637,69,KIMABUR PRIMARY SCHOOL.,11068
637,70,LOCHOREMOIT PRIMARY SCHOOL.,11069
637,71,LOCHWAA-KWAN PRIMARY SCHOOL.,11070
637,72,LOCHWANG'IKAMATAK PRIMARY SCHOOL.,11071
637,73,LOKABURU PRIMARY SCHOOL.,11072
637,74,LOKICHAR GIRLS PRIMARY SCHOOL.,11073
637,75,LOKICHAR MIXED PRIMARY SCHOOL.,11074
637,76,MORU- ALLIGOI WATER POINT.,11075
637,77,NAGETEI PRIMARY SCHOOL.,11076
637,78,NAKIMAK PRIMARY SCHOOL.,11077
637,79,KUJA-AMOSING WATER POINT,11078
637,80,NALEMUSEKON PRIMARY SCHOOL.,11079
637,81,NAMANTALEM PRIMARY SCHOOL.,11080
637,82,NAPUSIMORU PRIMARY SCHOOL.,11081
637,83,NARENG'EMUNYEN PRIMARY SCHOOL.,11082
637,84,NATORUBEI MOBILE.,11083
637,85,NAWOIYALIM MOBILE.,11084
637,86,NGAKITOKO K WATER POINT,11085
637,87,NAKIPI PRIMARY SCHOOL.,11086
637,88,R.C.E.A. SETT. NURSERY SCHOOL.,11087
637,89,SOPEL PRIMARY SCHOOL.,11088
638,1,AGULE-ATIOKO MOBILE.,11089
638,2,ARUMRUM APALIMA MOBILE.,11090
638,3,EKIPOR MOBILE.,11091
638,4,ERUS WATER POINT.,11092
638,5,KACHILA WATER POINT.,11093
638,6,KAMUGE MOBILE.,11094
638,7,KAMUGE PRIMARY SCHOOL.,11095
638,8,KAMUGE TRADING CENTER.,11096
638,9,KANGOLIO MOBILE.,11097
638,10,KAPEDO GIRLS PRIMARY SCHOOL.,11098
638,11,KAPEDO PRIMARY SCHOOL.,11099
638,12,KARIAMANGIRO WATER POINT.,11100
638,13,KASIMANANG WATER POINT.,11101
638,14,KASINYEN WATER POINT.,11102
638,15,KATIIR WATER POINT.,11103
638,16,KOKURE WATER POINT.,11104
638,17,LOKIDONGITO MOBILE.,11105
638,18,LOMARO WATER POINT.,11106
638,19,LOMELO PRIMARY SCHOOL.,11107
638,20,LOMELO WATER POINT.,11108
638,21,LORENG WATER POINT.,11109
638,22,NADOME MOBILE.,11110
638,23,NADOME TRADING CENTER.,11111
638,24,NAKWAMWKWI MOBILE.,11112
638,25,NAPEITOM MOBILE.,11113
638,26,NAPEITOM PRIMARY SCHOOL.,11114
638,27,NG AUKON WATER POINT.,11115
638,28,NG ILUKIA MOBILE.,11116
638,29,SILALE PRIMARY SCHOOL.,11117
638,30,KAMOSING WATER POINT.,11118
638,31,KAKITOE WATER POINT.,11119
638,32,KASOROGOL WATER POINT.,11120
639,33,ECHOKE PRIMARY SCHOOL.,11121
639,34,ELELEA PRIMARY SCHOOL.,11122
639,35,KAIBOLE PRIMARY SCHOOL.,11123
639,36,KATILIA AIC SECONDARY SCHOOL.,11124
639,37,KATILIA TRADING CENTER.,11125
639,38,KEMOMERI NURSERY SCHOOL.,11126
639,39,KIDEWA PRIMARY SCHOOL.,11127
639,40,LOKORKOR PRIMARY SCHOOL.,11128
639,41,LOMUNYENAKWAN PRIMARY SCHOOL.,11129
639,42,LOPEDURU PRIMARY SCHOOL.,11130
639,43,NAKOTONGWA PRIMARY SCHOOL.,11131
639,44,NAMALITENY PRIMARY SCHOOL.,11132
639,45,NAUKOTLEM PRIMARY SCHOOL.,11133
639,46,NGIKENGOI NURSERY SCHOOL.,11134
639,47,PARGATI MOBILE.,11135
639,48,KANG'ISAJA NURSERY SCHOOL.,11136
639,49,RIET KATILIA MOBILE.,11137
640,50,ARUMRUM-ALOCHODAE MOBILE.,11138
640,51,KAARUKO  PRIMARY SCHOOL.,11139
640,52,KADAM PRIMARY SCHOOL.,11140
640,53,KAKULIT MOBILE.,11141
640,54,KANG ITIT PRIMARY SCHOOL.,11142
640,55,LOCHAKULA MOBILE.,11143
640,56,LOKICHADA PRIMARY SCHOOL.,11144
640,57,LOKORI PRIMARY SCHOOL.,11145
640,58,LOKWAMOSING PRIMARY SCHOOL.,11146
640,59,LOKWII PRIMARY SCHOOL.,11147
640,60,LOPII PRIMARY SCHOOL.,11148
640,61,LOTUBAE PRIMARY SCHOOL.,11149
640,62,MORULEM TRADING CENTRE.,11150
640,63,NAKUKULAS PRIMARY SCHOOL.,11151
640,64,NAKWASINYEN PRIMARY SCHOOL.,11152
640,65,NAPETAO WATER POINT.,11153
640,66,RIET LOKORI MOBILE.,11154
640,67,KALOPOROR MOBILE.,11155
640,68,LOKOSIMEKORI MOBILE.,11156
641,1,MISKWONY PRIMARY SCHOOL,11157
641,2,NATIRIRAR NURSERY SCHOOL,11158
641,3,KOKET NURSERY SCHOOL,11159
641,4,LOKNA PRIMARY SCHOOL,11160
641,5,KAPRUWOK PRIMARY SCHOOL,11161
641,6,SAWAYAN PRIMARY SCHOOL,11162
641,7,KOITOKUM PRIMARY SCHOOL,11163
641,8,CHEMAKEU PRIMARY SCHOOL,11164
641,9,LOKATUKOI NURSERY SCHOOL,11165
641,10,KOLIA NURSERY SCHOOL,11166
641,11,LOKILOCHOI PRIMARY SCHOOL,11167
641,12,KALEMUNYANG PRIMARY SCHOOL,11168
641,13,KOPEMOI PRIMARY SCHOOL,11169
641,14,YWOTWO NURSERY SCHOOL,11170
641,15,KRURU NURSERY SCHOOL,11171
641,16,SIMATWA  PRIMARY SCHOOL,11172
641,17,AKIRIAMET NURSERY SCHOOL,11173
641,18,KONGELAI PRIMARY SCHOOL,11174
641,19,NAKTOPAR  PRIMARY SCHOOL,11175
641,20,LIMANGOLE WATER POINT,11176
641,21,POOLE PRIMARY SCHOOL,11177
641,22,SIMATON NURSERY SCHOOL,11178
641,23,MERIYESE PRE PRIMARY SCHOOL,11179
641,24,AMINITO NURSERY SCHOOL,11180
641,25,KITELAKAPEL PRIMARY SCHOOL,11181
641,26,LOKITEDEL NURSERY SCHOOL,11182
641,27,LODUPUP PRIMARY SCHOOL,11183
641,28,LOKUYII PRIMARY SCHOOL,11184
641,29,ADURKOIT PRIMARY SCHOOL,11185
641,30,CHEPKEMEI PRIMARY SCHOOL,11186
641,31,KAPTARIN PRIMARY SCHOOL,11187
641,32,KRESWO PRIMARY SCHOOL,11188
641,33,NAKWANGAMORU PRIMARY SCHOOL,11189
641,34,KAKORURON PRIMARY SCHOOL,11190
641,35,CHESAWACH PRE PRIMARY SCHOOL,11191
641,36,SEREWO PRIMARY SCHOOL,11192
641,37,ADADO PRIMARY SCHOOL,11193
641,38,KUTUNG POKUNYANGA PRY SCH,11194
641,39,CHEPKRAM PRIMARY SCHOOL,11195
641,40,MTEMBUR PRIMARY SCHOOL,11196
641,41,PKOPOCH PRE PRIMARY SCHOOL,11197
641,42,KODENGEL PRIMARY SCHOOL,11198
641,43,KARENGER SECONDARY SCHOOL,11199
641,44,LOTUNALE PRIMARY SCHOOL,11200
641,45,LOLOTWO PRIMARY SCHOOL,11201
641,46,KANYARKWAT PRIMARY SCHOOL,11202
641,47,LOMANGIRO PRIMARY SCHOOL,11203
641,48,KATIKOMOR PRIMARY SCHOOL,11204
641,49,NAPAWOI PRE PRIMARY SCHOOL,11205
641,50,EMPOASIS PRIMARY SCHOOL,11206
642,51,ST MARY'S PRIMARY SCHOOL,11207
642,52,BENDERA NURSERY SCHOOL,11208
642,53,CHEWOYET HIGH SCHOOL,11209
642,54,TOMENA PRIMARY SCHOOL,11210
642,55,KAPENGURIA TRADING CENTRE,11211
642,56,PCEA MAWINGO ROAD,11212
642,57,TILAK PRIMARY SCHOOL,11213
642,58,KAPKORIS PRIMARY SCHOOL,11214
642,59,ROPONYWO PRIMARY SCHOOL,11215
642,60,KARAS PRIMARY SCHOOL,11216
642,61,CHEPTAPESIA PRIMARY SCHOOL,11217
642,62,KATIPOROT NURSERY SCHOOL,11218
642,63,KALAMOYWO PRIMARY SCHOOL,11219
642,64,SAKAT PRIMARY SCHOOL,11220
642,65,KAPROM PRIMARY SCHOOL,11221
642,66,CHEMNGAYAM NURSERY SCH,11222
642,67,NGOLEYO PRIMARY SCHOOL,11223
642,68,LOKWAMUKE NURSERY SCHOOL,11224
642,69,KACHIKORKOR PRIMARY SCHOOL,11225
642,70,KOMOL PRIMARY SCHOOL,11226
642,71,CHEPKAPECHAK PRIMARY SCHOOL,11227
642,72,KOPOCH PRIMARY SCHOOL,11228
642,73,PUTER PRI NURSERY SCHOOL,11229
642,74,CHEPKECHIR PRIMARY SCHOOL,11230
642,75,AKIMULTIN NURSERY SCHOOL,11231
642,76,CHEPONGO NURSERY SCHOOL,11232
642,77,LOTONGOT TRADING CENTRE,11233
643,78,LOKORNOI PRIMARY SCHOOL,11234
643,79,TAMPALAL PRIMARY SCHOOL,11235
643,80,KISIAUNET CENTRE,11236
643,81,NATELENG PRIMARY SCHOOL,11237
643,82,KACHEPKAI PRIMARY SCHOOL,11238
643,83,KAMITO SECONDARY SCHOOL,11239
643,84,NANGROTUM PRIMARY SCHOOL,11240
643,85,KAPLELACHKOROR PRIMARY SCHOOL,11241
643,86,TARTAR PRIMARY SCHOOL,11242
643,87,KERINGET PRIMARY SCHOOL,11243
643,88,PSER  PRIMARY SCHOOL,11244
643,89,CHEPTUYA PRIMARY SCHOOL,11245
643,90,KADOKONY PRIMARY SCHOOL,11246
643,91,MORTOME PRIMARY SCHOOL,11247
643,92,KANGULIKWAN PRIMARY SCHOOL,11248
643,93,KAMOROW PRIMARY SCHOOL,11249
643,94,ST.COMBONI KAMWOTINY PRIMARY SCHOOL,11250
643,95,KITELAPOSHO PRIMARY SCHOOL,11251
643,96,MURKWIJIT PRIMARY SCHOOL,11252
643,97,PSIGIRIO PRIMARY SCHOOL,11253
643,98,LITYEI PRIMARY SCHOOL,11254
643,99,MAKUTANO PRIMARY SCHOOL,11255
643,100,SHOW GROUND,11256
643,101,NASOKOL PRIMARY SCHOOL,11257
643,102,TOTUM PRIMARY SCHOOL,11258
644,103,SIYOI PRIMARY SCHOOL,11259
644,104,KORENGET NURSERY SCHOOL,11260
644,105,KAPKECHA PRIMARY SCHOOL,11261
644,106,PARAYWA PRIMARY SCHOOL,11262
644,107,KAISAKAT PRIMARY SCHOOL,11263
644,108,KAPCHILA PRIMARY SCHOOL,11264
644,109,KAPRECH  PRIMARY SCHOOL,11265
644,110,KAMARINY 'B' NURSERY SCHOOL,11266
644,111,KAIBOS PRIMARY SCHOOL,11267
644,112,KAPKATET PRIMARY SCHOOL,11268
644,113,TUYEPEI NURSERY SCHOOL,11269
644,114,KIPKORINYA PRIMARY SCHOOL,11270
644,115,CHEPKOTI PRIMARY SCHOOL,11271
644,116,TALAU PRIMARY SCHOOL,11272
645,117,KAPKATA PRIMARY SCHOOL,11273
645,118,CHEMOROROCH PRIMARY SCHOOL,11274
645,119,KOITOPOK NURSERY SCHOOL,11275
645,120,KASITIT PRIMARY SCHOOL,11276
645,121,KETIAM PRIMARY SCHOOL,11277
645,122,SINJO PRIMARY SCHOOL,11278
645,123,CHEMWAPIT PRIMARY SCHOOL,11279
645,124,CHEPOLET PRIMARY SCHOOL,11280
645,125,KESOT PRIMARY SCHOOL,11281
645,126,TIPET PRIMARY SCHOOL,11282
645,127,KASITEI CENTRE,11283
645,128,RITING PRIMARY SCHOOL,11284
645,129,KUDUNGOLE PRIMARY SCHOOL,11285
645,130,CHEPOKACHIM PRIMARY SCHOOL,11286
